frame,time,mode,selected_model,action_throttle,action_steer,carla_pos_x,carla_pos_y,carla_pos_z,carla_yaw_deg,carla_rot_0,carla_rot_1,carla_rot_2,carla_rot_3,speed_mps,model_pos_x,model_pos_y,model_pos_z,model_rot_0,model_rot_1,model_rot_2,model_rot_3,pred_delta_0,pred_delta_1,pred_delta_2,pred_delta_3
323,16.150000000000002,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.26542663574219,22.589576721191406,0.04429660737514496,-74.07264709472656,-1.6523394151590765e-05,1.9226514268666506e-05,-0.602321207523346,0.7982538342475891,0.34253549807495254,-22.578800201416016,0.056272026151418686,58.26263427734375,0.0,0.0,-0.6086999773979187,0.7934004664421082,0.027766156941652298,-8.699094178155065e-05,0.0003341406991239637,-0.4951954185962677
324,16.2,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.25862121582031,22.564237594604492,0.04456077516078949,-74.5674819946289,-1.46618740473059e-05,2.0635339751606807e-05,-0.6057626605033875,0.7956454157829285,0.2660045163819625,-22.551942825317383,0.056607767939567566,58.255523681640625,0.0,0.0,-0.61212557554245,0.7907605767250061,0.027782637625932693,-8.74115721671842e-05,0.00033574237022548914,-0.49558278918266296
325,16.25,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.25123977661133,22.535846710205078,0.04482242465019226,-75.06277465820312,-1.685114148131106e-05,1.9294222511234693e-05,-0.6091959476470947,0.793019711971283,0.3433205684239316,-22.525009155273438,0.056945107877254486,58.24864196777344,0.0,0.0,-0.6155423521995544,0.7881038188934326,0.027799449861049652,-8.783034718362615e-05,0.0003373392391949892,-0.4959706962108612
326,16.3,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.24488067626953,22.51035499572754,0.04508918523788452,-75.55842590332031,-1.5002922737039626e-05,2.0718274754472077e-05,-0.6126203536987305,0.7903773188591003,0.2670647664014639,-22.49799919128418,0.05728403478860855,58.24198913574219,0.0,0.0,-0.6189503073692322,0.7854301333427429,0.02781657688319683,-8.824704127619043e-05,0.0003389278135728091,-0.49636057019233704
327,16.35,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.23798751831055,22.481813430786133,0.0453532412648201,-76.05448913574219,-1.701748806226533e-05,1.914767017296981e-05,-0.6160361766815186,0.7877179384231567,0.34410984469413436,-22.470916748046875,0.05762454494833946,58.23556900024414,0.0,0.0,-0.6223493218421936,0.7827396392822266,0.027834035456180573,-8.866204007063061e-05,0.00034050847170874476,-0.49675145745277405
328,16.400000000000002,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.232059478759766,22.456180572509766,0.04562259465456009,-76.55091094970703,-1.53467663039919e-05,2.0796622266061604e-05,-0.6194427609443665,0.7850418090820312,0.26817186238237906,-22.443761825561523,0.057966627180576324,58.22937774658203,0.0,0.0,-0.6257392764091492,0.7800322771072388,0.02785182185471058,-8.907601295504719e-05,0.00034208307624794543,-0.4971461594104767
329,16.45,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.22564697265625,22.427490234375,0.045889317989349365,-77.04769897460938,-1.7348676919937134e-05,1.920780232467223e-05,-0.6228403449058533,0.7823489904403687,0.34495630385486875,-22.416536331176758,0.05831027030944824,58.223419189453125,0.0,0.0,-0.6291201710700989,0.7773080468177795,0.02786991186439991,-8.948530739871785e-05,0.0003436435363255441,-0.49754348397254944
330,16.5,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.22016143798828,22.401718139648438,0.04616096243262291,-77.54493713378906,-1.5526593415415846e-05,2.0662722818087786e-05,-0.6262293457984924,0.779638946056366,0.26929742246063604,-22.38924217224121,0.05865545570850372,58.21769332885742,0.0,0.0,-0.6324917078018188,0.774567186832428,0.027887899428606033,-8.993304800242186e-05,0.000345187057973817,-0.4978967607021332
331,16.55,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.2142448425293,22.37288475036621,0.04643024504184723,-78.04239654541016,-1.7514752471470274e-05,1.9056487872148864e-05,-0.6296079754829407,0.776913046836853,0.34577870054943766,-22.36188316345215,0.05900214612483978,58.21220397949219,0.0,0.0,-0.6358526945114136,0.7718104124069214,0.027904879301786423,-9.050172957358882e-05,0.00034669137676246464,-0.4981147348880768
332,16.6,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.20920181274414,22.346988677978516,0.04670410230755806,-78.54026794433594,-1.5874045857344754e-05,2.0733248675242066e-05,-0.6329774856567383,0.7741702198982239,0.27039175708605534,-22.33445930480957,0.05935031548142433,58.20695114135742,0.0,0.0,-0.6392031908035278,0.7690379023551941,0.027922188863158226,-9.106644574785605e-05,0.0003481689200270921,-0.498342365026474
333,16.650000000000002,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.20378875732422,22.31803321838379,0.04697559401392937,-79.0383071899414,-1.784917367331218e-05,1.9108987544314004e-05,-0.6363361477851868,0.7714118957519531,0.34661050945913474,-22.306974411010742,0.05969993397593498,58.20193099975586,0.0,0.0,-0.6425432562828064,0.7662494778633118,0.02793983742594719,-9.162120841210708e-05,0.00034961692290380597,-0.49857839941978455
334,16.7,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.19918441772461,22.292016983032227,0.04725181311368942,-79.53668975830078,-1.6053727449616417e-05,2.0594434317899868e-05,-0.6396851539611816,0.7686370611190796,0.27158356974757286,-22.279428482055664,0.06005101650953293,58.19715118408203,0.0,0.0,-0.6458724737167358,0.7634453177452087,0.027957869693636894,-9.21211249078624e-05,0.00035108427982777357,-0.49878862500190735
335,16.75,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.194271087646484,22.26293182373047,0.047525711357593536,-80.03526306152344,-1.7969099644687958e-05,1.899130984384101e-05,-0.6430233120918274,0.7658466100692749,0.34752422756459966,-22.25182342529297,0.06040360406041145,58.19260787963867,0.0,0.0,-0.6491906642913818,0.7606257200241089,0.02797636203467846,-9.257465717382729e-05,0.0003525857755448669,-0.49897000193595886
336,16.8,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.19010925292969,22.23679542541504,0.04780444875359535,-80.53404235839844,-1.6404494090238586e-05,2.0657142158597708e-05,-0.6463506817817688,0.7630404829978943,0.27277118111792614,-22.22416114807129,0.06075766682624817,58.18830108642578,0.0,0.0,-0.6524977087974548,0.7577906847000122,0.02799510955810547,-9.30222449824214e-05,0.00035406454117037356,-0.4991525113582611
337,16.85,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.18570327758789,22.207590103149414,0.04808063432574272,-81.03300476074219,-1.8352100596530363e-05,1.8997865481651388e-05,-0.6496670246124268,0.7602188587188721,0.34838869978524917,-22.196443557739258,0.06111318990588188,58.184234619140625,0.0,0.0,-0.6557936072349548,0.7549402117729187,0.028014089912176132,-9.34627023525536e-05,0.00035552241024561226,-0.499335914850235
338,16.900000000000002,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.1819953918457,22.181346893310547,0.048361778259277344,-81.53215789794922,-1.6583799151703715e-05,2.0513476556516252e-05,-0.652972400188446,0.7573817372322083,0.2739231764829221,-22.168672561645508,0.0614701583981514,58.1804084777832,0.0,0.0,-0.6590782403945923,0.7520743608474731,0.028033317998051643,-9.389625483890995e-05,0.00035696750273928046,-0.49951836466789246
339,16.95,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.17809295654297,22.152042388916016,0.048640210181474686,-82.03148651123047,-1.8471966541255824e-05,1.8876356989494525e-05,-0.656266450881958,0.7545292973518372,0.3492599707703426,-22.140850067138672,0.06182855740189552,58.17681884765625,0.0,0.0,-0.6623515486717224,0.7491931915283203,0.028052790090441704,-9.432312799617648e-05,0.00035839955671690404,-0.49969837069511414
340,17.0,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.17483901977539,22.12569808959961,0.04892352968454361,-82.53106689453125,-1.6937638065428473e-05,2.0568320906022564e-05,-0.6595497131347656,0.7516610026359558,0.2751576186280641,-22.112977981567383,0.062188372015953064,58.1734733581543,0.0,0.0,-0.6656134128570557,0.7462967038154602,0.028072455897927284,-9.474284161115065e-05,0.00035981315886601806,-0.4998762309551239
341,17.05,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.17144775390625,22.096294403076172,0.04920413717627525,-83.03071594238281,-1.8857012037187815e-05,1.887447251647245e-05,-0.6628207564353943,0.7487781047821045,0.3502039942015336,-22.085058212280273,0.06254959106445312,58.17036819458008,0.0,0.0,-0.6688637137413025,0.7433851361274719,0.028092388063669205,-9.515886631561443e-05,0.0003612209693528712,-0.5000515580177307
342,17.1,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.16864776611328,22.06985092163086,0.049489784985780716,-83.53067016601562,-1.729379982862156e-05,2.0618426788132638e-05,-0.666081428527832,0.745879054069519,0.27642451292534936,-22.057092666625977,0.06291220337152481,58.167503356933594,0.0,0.0,-0.6721024513244629,0.7404581904411316,0.028112538158893585,-9.556895383866504e-05,0.00036261320929042995,-0.5002261400222778
343,17.150000000000002,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.165771484375,22.04035186767578,0.049772605299949646,-84.03068542480469,-1.9154967958456837e-05,1.8946961063193157e-05,-0.6693295836448669,0.7429656386375427,0.3511511179581758,-22.029081344604492,0.06327619403600693,58.16488265991211,0.0,0.0,-0.6753294467926025,0.7375162243843079,0.02813287265598774,-9.597267489880323e-05,0.00036399243981577456,-0.5003977417945862
344,17.2,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.16343688964844,22.01382064819336,0.050060346722602844,-84.53097534179688,-1.7473119442001916e-05,2.0466677597141825e-05,-0.6725669503211975,0.7400363087654114,0.277682757303903,-22.001028060913086,0.06364155560731888,58.162506103515625,0.0,0.0,-0.6785447001457214,0.734559178352356,0.028153471648693085,-9.637348557589576e-05,0.00036536360858008265,-0.5005666613578796
345,17.25,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.161067962646484,21.984230041503906,0.05034545809030533,-85.0313949584961,-1.9319697457831353e-05,1.8778964658849873e-05,-0.6757921576499939,0.7370922565460205,0.35210471006367927,-21.97293472290039,0.06400828063488007,58.16037368774414,0.0,0.0,-0.68174809217453,0.7315869927406311,0.028174281120300293,-9.677002526586875e-05,0.00036672415444627404,-0.5007348656654358
346,17.3,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.15919876098633,21.957622528076172,0.050635337829589844,-85.5320053100586,-1.7651238522375934e-05,2.0313256754889153e-05,-0.6790058016777039,0.7341328859329224,0.2789075390079231,-21.94480323791504,0.0643763542175293,58.158485412597656,0.0,0.0,-0.684939444065094,0.7285999655723572,0.028195295482873917,-9.71602275967598e-05,0.00036807404831051826,-0.5009005069732666
347,17.35,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.15734100341797,21.927961349487305,0.05092254653573036,-86.03276824951172,-1.9483059077174403e-05,1.860942029452417e-05,-0.682207465171814,0.7311586737632751,0.35305915708020935,-21.91663360595703,0.06474576145410538,58.15684127807617,0.0,0.0,-0.6881188154220581,0.7255980372428894,0.028216499835252762,-9.754429629538208e-05,0.00036940930294804275,-0.5010655522346497
348,17.400000000000002,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.155921936035156,21.901273727416992,0.05121448263525963,-86.53368377685547,-1.7828127965913154e-05,2.015819336520508e-05,-0.6853971481323242,0.7281695008277893,0.28022771731926827,-21.888429641723633,0.06511649489402771,58.15544128417969,0.0,0.0,-0.6912860870361328,0.7225812077522278,0.02823791094124317,-9.792303171707317e-05,0.000370732945157215,-0.5012266635894775
349,17.45,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.154579162597656,21.871549606323242,0.051503829658031464,-87.03478240966797,-1.9645038264570758e-05,1.843834797909949e-05,-0.6885747909545898,0.7251654267311096,0.35402418098677324,-21.860193252563477,0.0654885396361351,58.15428924560547,0.0,0.0,-0.6944411993026733,0.7195495367050171,0.028259478509426117,-9.829650662140921e-05,0.00037204319960437715,-0.5013864040374756
350,17.5,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.15363693237305,21.84479522705078,0.05179790407419205,-87.53604125976562,-1.8187991372542456e-05,2.019379462581128e-05,-0.6917402148246765,0.7221464514732361,0.28154791698323944,-21.831926345825195,0.06586188822984695,58.153385162353516,0.0,0.0,-0.6975838541984558,0.7165031433105469,0.028281230479478836,-9.866448090178892e-05,0.00037334542139433324,-0.5015434622764587
351,17.55,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.15282440185547,21.815011978149414,0.05208930745720863,-88.0374755859375,-1.9990680812043138e-05,1.845725637394935e-05,-0.6948935985565186,0.7191125750541687,0.355031077157316,-21.803630828857422,0.06623652577400208,58.15272521972656,0.0,0.0,-0.700714111328125,0.7134422063827515,0.028303172439336777,-9.902752208290622e-05,0.0003746363508980721,-0.5016986131668091
352,17.6,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.152347564697266,21.788198471069336,0.05238548293709755,-88.5390625,-1.8364049537922256e-05,2.0033821783727035e-05,-0.6980345845222473,0.7160640358924866,0.2828912294887451,-21.77530860900879,0.06661243736743927,58.152313232421875,0.0,0.0,-0.7038319110870361,0.7103665471076965,0.028325233608484268,-9.938238508766517e-05,0.0003759082464966923,-0.5018525123596191
353,17.650000000000002,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.15205764770508,21.758358001708984,0.0526789091527462,-89.04076385498047,-2.0151512217125855e-05,1.8281525626662187e-05,-0.7011629343032837,0.7130010724067688,0.3560570639539864,-21.74696159362793,0.06698960810899734,58.15214920043945,0.0,0.0,-0.7069371342658997,0.7072764039039612,0.028347453102469444,-9.973163105314597e-05,0.00037717033410444856,-0.5020025968551636
354,17.7,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.15203857421875,21.731496810913086,0.0529770664870739,-89.5426025390625,-1.853879075497389e-05,1.987223186006304e-05,-0.7042787075042725,0.7099236249923706,0.284214300489321,-21.718591690063477,0.0673680305480957,58.15223693847656,0.0,0.0,-0.710029661655426,0.7041717767715454,0.028369823470711708,-0.00010007539094658569,0.0003784198488574475,-0.5021505355834961
355,17.75,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.15227508544922,21.70162010192871,0.05327240005135536,-90.04460906982422,-2.031088479270693e-05,1.8104296032106504e-05,-0.7073820233345032,0.7068313956260681,0.35708481509951645,-21.690200805664062,0.06774768978357315,58.15257263183594,0.0,0.0,-0.7131094336509705,0.701052725315094,0.028392383828759193,-0.00010041478526545689,0.0003796621458604932,-0.5022956728935242
356,17.8,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.152732849121094,21.674711227416992,0.05357242375612259,-90.54679870605469,-1.8712222299654968e-05,1.9709010302904062e-05,-0.710472822189331,0.7037246227264404,0.2856179309817901,-21.66179084777832,0.06812857836484909,58.15315628051758,0.0,0.0,-0.7161763906478882,0.6979193091392517,0.028415068984031677,-0.00010074739839183167,0.00038088951259851456,-0.502438485622406
357,17.85,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.153480529785156,21.644800186157227,0.053869858384132385,-91.04907989501953,-2.0468802176765166e-05,1.792556395230349e-05,-0.7135505676269531,0.700603723526001,0.35814663189943285,-21.633365631103516,0.06851068139076233,58.15399169921875,0.0,0.0,-0.7192305326461792,0.6947715282440186,0.028437864035367966,-0.00010107451089425012,0.0003821026475634426,-0.5025791525840759
358,17.900000000000002,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.1544303894043,21.61785316467285,0.054171789437532425,-91.551513671875,-1.9075152522418648e-05,1.9729937775991857e-05,-0.716615617275238,0.6974683403968811,0.2870107159469677,-21.60492515563965,0.06889399141073227,58.15507888793945,0.0,0.0,-0.7222716212272644,0.6916095018386841,0.028460783883929253,-0.00010139549704035744,0.00038330702227540314,-0.5027167201042175
359,17.95,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.15571212768555,21.587919235229492,0.054471053183078766,-92.05413818359375,-2.0816894902964123e-05,1.7930260582943447e-05,-0.7196679711341858,0.694318413734436,0.3591998831590575,-21.576473236083984,0.06927849352359772,58.15641403198242,0.0,0.0,-0.7252996563911438,0.6884333491325378,0.02848384715616703,-0.0001017106042127125,0.0003845012979581952,-0.5028505921363831
360,18.0,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.15713119506836,21.56094741821289,0.054774969816207886,-92.55691528320312,-1.9247519958298653e-05,1.956181768036913e-05,-0.7227073311805725,0.6911541819572449,0.28841488080644234,-21.548009872436523,0.06966417282819748,58.15800094604492,0.0,0.0,-0.7283144593238831,0.6852430701255798,0.028506971895694733,-0.00010201839177170768,0.00038567729643546045,-0.5029829144477844
361,18.05,FORWARD_LEFT,forward,0.07999999821186066,-0.20000000298023224,-58.158935546875,21.530996322631836,0.055076178163290024,-93.05974578857422,-2.0973435312043875e-05,1.7746890080161393e-05,-0.7257331609725952,0.6879763007164001,0.3603046180584258,-21.51953887939453,0.07005101442337036,58.15983963012695,0.0,0.0,-0.7313160300254822,0.6820387840270996,0.02853020653128624,-0.00010232140630250797,0.00038684255559928715,-0.5031124949455261
